SHIP_ID,IMO,MMSI,CALLSIGN,SHIPNAME,TYPE_COLOR,LAST_POS,TIMEZONE,CODE2,COUNTRY,COUNT_PHOTOS,NEXT_PORT_NAME,NEXT_PORT_COUNTRY,NEXT_PORT_ID,ETA,DESTINATION,CURRENT_PORT_COUNTRY,TYPE_SUMMARY,COURSE,LON,LAT,INLAND_ENI,STATUS_NAME,YOB,DWT,CURRENT_PORT_UNLOCODE,AREA_CODE,ETA_OFFSET,SPEED,DRAUGHT,LENGTH,WIDTH,STATUS,ETA_UPDATED,DISTANCE_TO_GO,AREA_NAME,PORT_ID,CURRENT_PORT,COLLECTION_NAME,CTA_ROUTE_FORECAST
3786839,9661792,319094900,,DILBAR,9,1685179359,1,KY,Cayman Is,196,OLBIA,IT,243,1685178480.0,OLBIA,,Pleasure Craft,184,10.47828,52.33827,0,Stopped,2016,1230,,"INLEU - Inland, Europe",2,0.0,6.0,156.0,24.0,ACTIVE,,0,"Inland, Europe",,,-,false
1538481,0,270257000,OL6517,RIO2,3,1688199721,1,CZ,Czech Republic,33,MAGDEBURG,DE,18912,-2208988800.0,MAGDEBURG,,Tug,91,11.68133,52.18362,09548032,Moored,1987,,,"INLEU - Inland, Europe",1,0.0,1.5,134.1,10.5,ACTIVE,,0,"Inland, Europe",,,-,false
5429,9381706,230613000,OJOF,ALPPILA,7,1688200252,2,FI,Finland,181,BREMEN,DE,467,1687816800.0,NL RTM>DE BRE,DE,Cargo,242,8.686276,53.1233,,Moored,2011,20499,DEBRE,"INLEU - Inland, Europe",2,0.0,9.8,155.4,25.2,ACTIVE,,0,North Sea,467,BREMEN,-,false
130462,0,211210380,DRFC,GERMAN WARSHIP M1058,3,1675153681,1,DE,Germany,71,HEILIGENHAFEN,DE,773,-2208988800.0,,DE,Special Craft,4,8.620385,53.1643,,Stopped,1998,,DELEW,"INLEU - Inland, Europe",1,0.0,3.0,55.0,10.0,ACTIVE,,0,North Sea,468,LEMWERDER,-,false
379015,9030498,357544000,HO6974,VICTRESS,7,1688200247,2,PA,Panama,137,RENI,UA,17216,1687928400.0,UARNI,,Cargo,268,28.31231,45.36044,,At Anchor,1992,2386,,"INLEU - Inland, Europe",3,0.0,4.3,74.9,11.4,ACTIVE,2023-06-30 12:23:00,0,"Inland, Europe",,,-,false
260218,9148130,245438000,PCEM,ELISABETH S,7,1688200240,2,NL,Netherlands,181,GENK,BE,20491,1688171400.0,BEGNK,BE,Cargo,142,5.48114,50.93526,,Moored,1997,2665,BEGNK,"INLEU - Inland, Europe",2,0.0,3.1,88.6,12.6,ACTIVE,,0,"Inland, Europe",20491,GENK,-,false
130867,9100059,211219630,DCNG,SELENE PRAHM,7,1688200010,2,DE,Germany,288,BREMEN,DE,467,1688022000.0,DEBRE,DE,Cargo,314,8.772014,53.09865,,Moored,1994,2422,DEBRE,"INLEU - Inland, Europe",2,0.0,4.6,75.0,11.6,ACTIVE,,0,North Sea,467,BREMEN,-,false
290578,9361768,231075000,OZ2207,HAV SUND,7,1688200336,2,FO,Faroe Is,260,BREMEN,DE,467,1688194800.0,BREMEN,DE,Cargo,18,8.7205,53.1215,,Underway using Engine,2008,4500,DEBRE,"INLEU - Inland, Europe",2,0.6,6.6,89.9,14.4,ACTIVE,,0,North Sea,467,BREMEN,-,false
314783,7823982,352002255,3E2240,ZEINAB,7,1688200243,3,PA,Panama,115,RENI,UA,17216,-2208988800.0,,UA,Cargo,1,28.2859,45.44091,,Stopped,1979,1778,UARNI,"INLEU - Inland, Europe",2,0.0,4.9,80.2,13.3,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
258158,9421623,245215000,PHJH,FRISIAN RIVER,7,1688200236,1,NL,Netherlands,219,ROERMOND,NL,2030,1688252400.0,ROERMOND,,Cargo,86,5.041898,51.81633,,Underway using Engine,2007,2620,,"INLEU - Inland, Europe",2,7.0,3.0,87.3,11.4,ACTIVE,2023-07-01 06:33:00,57,North Sea,,,-,true
233358,0,244620947,PD5996,VEERHAVEN X,7,1688200196,1,NL,Netherlands,208,ROTTERDAM,NL,2036,1688238000.0,DINTELHAVEN,,Cargo,260,6.377841,51.7553,02329273,Underway using Engine,,,,"INLEU - Inland, Europe",2,9.5,1.8,194.0,35.0,ACTIVE,2023-07-01 08:18:00,97,"Inland, Europe",,,-,true
3635017,9479565,244810730,PBKU,AMADEUS GOLD,7,1688200269,2,NL,Netherlands,238,GENK,BE,20491,1688187600.0,GENK,BE,Cargo,283,5.47938,50.93535,,Moored,2010,2570,BEGNK,"INLEU - Inland, Europe",2,0.0,3.3,87.5,11.3,ACTIVE,2023-06-30 22:29:00,0,"Inland, Europe",20491,GENK,-,false
267762,7510793,246355000,PDOC,MISKA,7,1686067340,2,NL,Netherlands,321,HARLINGEN,NL,121,1683097200.0,NLHAR,RS,Cargo,69,18.9644,45.67984,,Stopped,1974,1401,RSAPT,"INLEU - Inland, Europe",2,0.0,2.8,79.9,9.0,ACTIVE,,0,"Inland, Europe",24471,APATIN,-,false
259521,9195559,245339000,PCAZ,H&S WISDOM,7,1688200323,1,NL,Netherlands,237,VLISSINGEN,NL,2407,1685750400.0,NLVLI,,Cargo,240,5.448218,51.91013,,Moored,2004,1842,,"INLEU - Inland, Europe",2,0.0,2.8,81.9,11.3,ACTIVE,,0,North Sea,,,-,false
373797,9496264,311058600,C6ZL5,MAMRY,7,1688200331,2,BS,Bahamas,98,ROUEN,FR,1315,1687977000.0,ROUEN,FR,Cargo,135,1.011787,49.3926,,Moored,2012,30206,FRURO,"INLEU - Inland, Europe",2,0.0,6.7,189.6,23.6,ACTIVE,,0,"Inland, Europe",1315,ROUEN,-,false
360169,9213715,245921000,PESM,ALERT,7,1688200053,1,NL,Netherlands,235,IPSWICH,GB,195,,GBIPS,,Cargo,178,5.053843,51.78885,,Stopped,2000,1786,,"INLEU - Inland, Europe",,0.0,3.4,80.3,11.4,ACTIVE,,0,North Sea,,,-,false
233357,0,244620946,PC5205,VEERHAVEN IX,7,1688200300,1,NL,Netherlands,219,SCHWELGERN,DE,4327,1688227200.0,SCHWELGERN,,Cargo,161,6.329607,51.76575,02323833,Underway using Engine,1998,,,"INLEU - Inland, Europe",2,4.8,4.0,269.5,22.8,ACTIVE,2023-07-01 06:56:00,139,"Inland, Europe",,,-,true
385806,9514860,319440000,ZCXJ8,NURJA,9,1643787014,1,KY,Cayman Is,91,,,,1637861400.0,SEA,DE,Pleasure Craft,0,8.61998,53.16512,,Moored,2008,90,DELEW,"INLEU - Inland, Europe",,0.0,4.2,40.5,17.8,ACTIVE,,0,North Sea,468,LEMWERDER,-,false
271584,9504138,245568000,PDTU,LONGWOOD,7,1688200275,2,NL,Netherlands,193,BREMEN,DE,467,1688032800.0,DEBRE,DE,Cargo,198,8.717466,53.12513,,Moored,2011,11023,DEBRE,"INLEU - Inland, Europe",2,0.0,8.2,132.5,15.9,ACTIVE,,0,North Sea,467,BREMEN,-,false
468643,8300157,620046000,D6A2046,MIRA,7,1688197107,2,KM,Comoros,83,RENI,UA,17216,1681487400.0,RENI,,Cargo,4,28.24234,45.46302,,At Anchor,1983,1555,,"INLEU - Inland, Europe",3,0.2,5.0,77.7,13.2,ACTIVE,,0,"Inland, Europe",,,-,false
233356,0,244620945,PD6801,VEERHAVEN VIII,7,1688200325,1,NL,Netherlands,171,SCHWELGERN,DE,4327,1688227200.0,HAFEN SCHWELGERN,,Cargo,159,6.421747,51.74584,02322865,Underway using Engine,,,,"INLEU - Inland, Europe",2,3.4,1.9,270.2,22.8,ACTIVE,2023-07-01 08:19:00,23,"Inland, Europe",,,-,true
194902,9409261,215288000,9HA5041,ELI KNUTSEN,8,1688200176,2,MT,Malta,302,AMSTERDAM,NL,1766,,AMSTERDAM,DE,Tanker,139,8.722914,53.12937,,Moored,2009,16544,DEBRE,"INLEU - Inland, Europe",,0.0,7.0,144.2,23.0,ACTIVE,2023-07-01 08:13:00,279,North Sea,467,BREMEN,-,true
205726,9379478,256066000,9HA5681,HS AYSE ANA,8,1688110984,2,MT,Malta,290,ROUEN,FR,1315,1688090400.0,FRURO,FR,Tanker,101,0.9873334,49.35767,,Stopped,2007,4726,FRURO,"INLEU - Inland, Europe",2,0.3,4.7,99.9,15.0,ACTIVE,,0,"Inland, Europe",1315,ROUEN,-,false
236394,8407644,244650986,PI3683,DE ZONNEBLOEM,6,1688200246,2,NL,Netherlands,90,ARNHEM,NL,1771,1687651200.0,ARNHEM,NL,Passenger,15,5.899647,51.98037,02327391,Moored,1985,284,NLARN,"INLEU - Inland, Europe",2,0.0,1.8,116.0,12.0,ACTIVE,,0,North Sea,1771,ARNHEM,-,false
376138,9100188,259255000,LAZS7,TITRAN,7,1688200200,2,NO,Norway,170,BREMEN,DE,467,1688198400.0,BREMEN,DE,Cargo,47,8.769845,53.09975,,Moored,1996,4775,DEBRE,"INLEU - Inland, Europe",2,0.0,4.2,89.9,13.2,ACTIVE,,0,North Sea,467,BREMEN,-,false
349768,9083201,341021000,V4XN3,SANDAL,7,1688197084,3,KN,St Kitts Nevis,196,RENI,UA,17216,1688053500.0,UA RENI,UA,Cargo,169,28.29037,45.41819,,Moored,1993,2300,UARNI,"INLEU - Inland, Europe",3,0.0,3.1,81.2,11.5,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
341,9291602,352001852,3E2764,BARBAROS ULUC VARDAL,8,1688196966,3,PA,Panama,81,RENI,UA,17216,1687870800.0,UA RNI,UA,Tanker,338,28.28852,45.42265,,Moored,2004,5717,UARNI,"INLEU - Inland, Europe",3,0.0,6.2,105.5,16.8,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
205796,9156187,314471000,8PAQ7,WILSON LUGA,7,1688200284,1,BB,Barbados,181,BREMEN,DE,467,1688004000.0,DEBRE,,Cargo,115,8.647973,53.12753,,Underway using Engine,1996,2518,,"INLEU - Inland, Europe",2,7.2,3.5,82.5,11.4,ACTIVE,,0,North Sea,,,-,false
139335,0,211519930,DG4600,A ROSA BRAVA,6,1688138079,2,DE,Germany,152,KOELN,DE,1515,1688277600.0,KOELN,DE,Passenger,247,7.593867,50.36269,04809110,Underway using Engine,2011,,DEKOB,"INLEU - Inland, Europe",2,1.1,1.7,135.0,11.4,ACTIVE,2023-06-30 15:01:00,46,"Inland, Europe",5079,KOBLENZ,-,true
364331,9376775,255806390,CQEI3,BUGOE,7,1688200281,1,PT,Portugal,209,PAPENBURG,DE,393,1688176800.0,PAPENBURG,,Cargo,214,7.38889,53.18048,,Underway using Engine,2008,5484,,"INLEU - Inland, Europe",2,5.0,5.0,106.9,15.3,ACTIVE,2023-07-01 08:13:00,3,North Sea,,,-,true
234016,8635992,244630192,,BOLERO,7,1688187033,3,NL,Netherlands,243,IZMAIL,UA,2280,,IZMAIL,RO,Cargo,,28.08922,45.4382,02325839,Stopped,1995,3675,ROGAL,"INLEU - Inland, Europe",,0.0,2.1,135.0,17.4,ACTIVE,,0,"Inland, Europe",3711,GALATI,-,false
284567,7915307,671304100,5VIF5,ALI A,7,1688200094,3,TG,Togo,115,SULINA,RO,1318,1687334400.0,RO SUL,UA,Cargo,154,28.31511,45.36446,,At Anchor,1980,7107,,"INLEU - Inland, Europe",3,0.1,3.2,110.5,17.5,ACTIVE,,0,"Inland, Europe",22904,RENI ANCH,-,false
330398,0,269057407,HE7407,VIKING EMBLA,6,1688200225,2,CH,Switzerland,104,BUDAPEST,HU,82,1688252400.0,BUDAPEST,SK,Passenger,89,17.11478,48.13941,07001956,Moored,2012,,SKBTS,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.4,ACTIVE,2023-07-01 02:12:00,0,"Inland, Europe",2499,BRATISLAVA,-,false
330368,0,269057377,HE7370,TREASURES,6,1688172047,1,CH,Switzerland,125,CONSTANTA,RO,67,,CONSTANTA,,Passenger,261,19.02543,45.48927,07001943,Underway using Engine,,,,"INLEU - Inland, Europe",,9.9,0.2,110.0,11.5,ACTIVE,2023-07-01 01:09:00,812,"Inland, Europe",,,-,true
457770,9576703,314663000,8PBO6,MEMNUNE K,7,1688188192,3,BB,Barbados,183,GALATI,RO,3711,1687752000.0,ROGAL,RO,Cargo,39,28.11072,45.44342,,Moored,2010,4487,ROGAL,"INLEU - Inland, Europe",3,0.0,4.1,90.0,14.0,ACTIVE,,0,"Inland, Europe",3711,GALATI,-,false
353461,9143582,277373000,LYST,AQUARIUS,7,1688199813,2,LT,Lithuania,123,FOS SUR MER,FR,2810,1687935600.0,FR FOS,FR,Cargo,120,4.836753,45.70861,,Underway using Engine,1996,1500,FRLIO,"INLEU - Inland, Europe",2,4.5,2.6,81.4,9.5,ACTIVE,,0,"Inland, Europe",20502,LYON,-,false
233374,9245574,244620963,PD2943,FACTOTUM,7,1688200302,2,NL,Netherlands,147,ROTTERDAM,NL,2036,1688253300.0,ROTTERDAM YANGTZEHAV,DE,Cargo,278,6.733181,51.44939,02325846,Underway using Engine,2003,5819,DEDUI,"INLEU - Inland, Europe",2,3.7,2.4,135.0,15.0,ACTIVE,2023-07-01 08:06:00,117,"Inland, Europe",1505,DUISBURG,-,true
284741,8643341,248309000,9HA2270,CRYSTAL MOZART,6,1688200261,2,MT,Malta,100,BUDAPEST,HU,82,1688155200.0,BUDAPEST,HU,Passenger,6,19.05085,47.49084,04805980,Moored,1987,,HUBUD,"INLEU - Inland, Europe",2,0.0,1.7,120.6,22.8,ACTIVE,,0,"Inland, Europe",82,BUDAPEST,-,false
414472,9013024,511100615,T8A3790,PGE LILY,7,1688197035,2,PW,Palau,45,GIURGIULESTI,MD,20747,1686927600.0,MD GIU,,Cargo,204,28.23237,45.46185,,At Anchor,1991,1963,,"INLEU - Inland, Europe",3,0.0,3.9,75.0,10.7,ACTIVE,,0,"Inland, Europe",,,-,false
135280,0,211452900,DH3668,KALLISTO,7,1688199303,1,DE,Germany,146,STRASBOURG,FR,24037,1678752000.0,STRASSBOURG,,Cargo,200,9.574079,49.93353,04403460,Underway,1972,,,"INLEU - Inland, Europe",1,6.6,1.9,80.0,9.0,ACTIVE,,0,"Inland, Europe",,,-,false
330421,0,269057441,HE7441,EDELWEISS,6,1688200230,2,CH,Switzerland,74,BASEL,CH,2291,1688198400.0,BASEL,CH,Passenger,0,7.583818,47.56836,07001964,Moored,,,CHBSL,"INLEU - Inland, Europe",2,0.0,0.2,110.0,11.4,ACTIVE,,0,"Inland, Europe",2291,BASEL,-,false
3503464,0,244750633,PG8501,VEERHAVEN III,7,1688200317,1,NL,Netherlands,188,ROTTERDAM,NL,2036,1688211000.0,DINTELHAVEN,,Cargo,106,6.611105,51.5666,02334855,Underway using Engine,2012,,,"INLEU - Inland, Europe",2,3.3,0.4,269.5,22.8,ACTIVE,2023-07-01 07:13:00,90,"Inland, Europe",,,-,true
712758,9511442,538003488,V7RE3,LADY ELA,8,1688197128,3,MH,Marshall Is,110,RENI,UA,17216,1687593600.0,GR ASS > UA RNI,UA,Tanker,314,28.31403,45.36766,,Moored,2009,7667,,"INLEU - Inland, Europe",3,0.0,6.8,123.5,17.2,ACTIVE,,0,"Inland, Europe",22904,RENI ANCH,-,false
234270,0,244630541,PD2793,SALAMANCA,7,1688200318,1,NL,Netherlands,122,,,,,ROTTERDAMWANSSUM,,Cargo,99,4.943933,51.82682,02331628,Underway using Engine,2009,,,"INLEU - Inland, Europe",,9.2,1.8,135.0,11.5,ACTIVE,,0,North Sea,,,-,false
135431,0,211458740,DA5591,RUDOLF THEA,7,1688200298,2,DE,Germany,166,BENDORF,DE,3962,-2208988800.0,BENDORF,DE,Cargo,223,6.731693,51.38469,04807550,Underway using Engine,,,DEDUI,"INLEU - Inland, Europe",1,5.0,7.5,106.0,12.0,ACTIVE,,0,"Inland, Europe",1505,DUISBURG,-,false
36544,0,211475980,DH2180,HERKULES II,7,1688200298,1,DE,Germany,211,ROTTERDAM,NL,2036,1688234400.0,DINTELHAVEN,,Cargo,289,5.768672,51.8799,01820014,Underway using Engine,,,,"INLEU - Inland, Europe",2,9.1,1.9,193.0,35.0,ACTIVE,2023-07-01 07:59:00,58,North Sea,,,-,true
716153,9327310,215630000,9HA5217,ELIANA,8,1688197092,3,MT,Malta,81,IZMAIL,UA,2280,1687204800.0,UA IZM,UA,Tanker,67,28.28873,45.4284,,Moored,2006,5794,UARNI,"INLEU - Inland, Europe",3,0.0,4.8,105.0,16.8,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
124875,7926095,677038500,5IM485,MAYA S,7,1688198755,2,TZ,Tanzania,135,BRAILA,RO,3707,1686517200.0,BRAILA,,Cargo,240,28.26133,45.45736,,At Anchor,1980,7102,,"INLEU - Inland, Europe",3,0.0,6.3,110.6,17.5,ACTIVE,,0,"Inland, Europe",,,-,false
284397,7382665,511100756,TBA3962,FRIENDS RS 1,7,1688187677,3,PW,Palau,120,GALATI,RO,3711,1687885200.0,GALATI,RO,Cargo,330,28.02334,45.39595,,Moored,1975,6258,ROGAL,"INLEU - Inland, Europe",3,0.0,6.8,103.6,16.0,ACTIVE,,0,"Inland, Europe",3711,GALATI,-,false
172311,9234393,227023300,FQBV,DANIEL LAVAL,3,1688200321,2,FR,France,130,ROUEN,FR,1315,,ROUEN,FR,Special Craft,183,1.056693,49.44676,,Moored,2002,7597,FRURO,"INLEU - Inland, Europe",,0.0,4.0,104.4,22.0,ACTIVE,,0,"Inland, Europe",1315,ROUEN,-,false
5984242,9830032,211815690,DBBP,BAD DUBEN,3,1687185873,2,DE,Germany,80,,,,1687183200.0,BERNE,DE,Special Craft,53,8.554566,53.1813,0,Moored,2019,1898,DEBLM,"INLEU - Inland, Europe",,0.0,4.3,86.0,13.4,ACTIVE,,0,North Sea,4496,BLUMENTHAL,-,false
244603,0,244710122,PB8398,SALVINIA,6,1688198092,1,NL,Netherlands,102,COCHEM,DE,25373,1687960800.0,COCHEM,,Passenger,301,6.485368,51.66477,02315334,Underway using Engine,1939,,,"INLEU - Inland, Europe",2,10.5,1.6,90.0,10.0,ACTIVE,,0,"Inland, Europe",,,-,false
239246,0,244670236,PD4601,DYNAMICA,7,1688200288,1,NL,Netherlands,133,ANTWERP,BE,117,1685754000.0,ANTWERPEN KALLO,,Cargo,24,6.704347,51.27905,02324313,Underway using Engine,,,,"INLEU - Inland, Europe",2,9.1,1.6,214.0,11.5,ACTIVE,,0,"Inland, Europe",,,-,false
239702,0,244670699,PD6779,PRINS WILLEM ALEX,6,1688200173,2,NL,Netherlands,86,NIJMEGEN,NL,1990,1688155200.0,NIJMEGEN,NL,Passenger,,5.865052,51.84998,02325776,Moored,,,NLNIJ,"INLEU - Inland, Europe",2,0.0,1.8,85.0,9.9,ACTIVE,,0,North Sea,1990,NIJMEGEN,-,false
224133,0,244100223,PE4376,MISSOURI,7,1688200292,1,NL,Netherlands,213,GERMERSHEIM,DE,20480,,GERMERSHEIM,,Cargo,59,5.534564,51.8958,02325828,Underway using Engine,,,,"INLEU - Inland, Europe",,6.3,2.0,135.0,17.4,ACTIVE,2023-07-01 08:04:00,261,North Sea,,,-,true
365228,9147863,373673000,3EFN6,GABRIELA H,7,1688199904,3,PA,Panama,97,RENI,UA,17216,1685656800.0,RENI,UA,Cargo,0,28.32309,45.35368,,At Anchor,1998,6790,,"INLEU - Inland, Europe",3,0.1,4.1,107.0,18.2,ACTIVE,,0,"Inland, Europe",22904,RENI ANCH,-,false
249163,0,244750808,PH4331,ANTONIO BELLUCI,6,1688200305,2,NL,Netherlands,117,BASEL,CH,2291,1688193480.0,BASEL,CH,Passenger,,7.58822,47.58671,02334599,Stopped,2012,,CHBSL,"INLEU - Inland, Europe",2,0.0,1.8,110.0,11.4,ACTIVE,2023-07-01 07:30:00,0,"Inland, Europe",2291,BASEL,-,false
139567,0,211524940,HA2732,TUI MAYA,6,1688199348,1,DE,Germany,159,FRANKFURT AM MAIN,DE,3938,1688104800.0,FRQNKFURT,,Passenger,5,7.65313,50.25657,04809200,Underway using Engine,,,,"INLEU - Inland, Europe",2,8.1,1.7,135.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
330083,0,269057081,HE7081,EXCELLENCE CORAL,6,1688198622,1,CH,Switzerland,139,BERLIN,DE,4461,1688139000.0,BERLIN,,Passenger,,13.20149,52.52736,07001711,Moored,,,,"INLEU - Inland, Europe",2,0.0,1.3,85.0,10.0,ACTIVE,2023-06-30 12:35:00,0,"Inland, Europe",,,-,false
330424,0,269057448,HE7448,VIKING BALDUR,6,1688200297,2,CH,Switzerland,76,BUDAPEST,HU,82,1688200200.0,BUDAPEST,HU,Passenger,210,19.05465,47.48734,07001969,Moored,,,HUBUD,"INLEU - Inland, Europe",2,0.0,1.8,135.0,11.5,ACTIVE,,0,"Inland, Europe",82,BUDAPEST,-,false
722110,9354052,314672000,8PCO6,LADY DIVINA,7,1688200014,2,BB,Barbados,75,RENI,UA,17216,1687977600.0,UA RNI,,Cargo,86,28.33279,45.3333,,At Anchor,2007,18901,,"INLEU - Inland, Europe",3,0.0,4.8,139.9,25.0,ACTIVE,,0,"Inland, Europe",,,-,false
255442,9277333,255806222,CQAN4,BOCS AFRICA,7,1688200264,2,PT,Portugal,103,ROUEN,FR,1315,1688112000.0,FR URO,FR,Cargo,91,0.97425,49.35178,,Moored,2004,7701,FRURO,"INLEU - Inland, Europe",2,0.0,6.2,120.0,15.4,ACTIVE,,0,"Inland, Europe",1315,ROUEN,-,false
2305,9195860,229344000,9HA3252,KETTER,7,1688200188,2,MT,Malta,123,ROUEN,FR,1315,1688097600.0,FR URO,FR,Cargo,0,1.037657,49.43421,,Moored,2000,5050,FRURO,"INLEU - Inland, Europe",2,0.0,6.1,95.2,13.2,ACTIVE,,0,"Inland, Europe",1315,ROUEN,-,false
330410,0,269057420,HE7420,VIKING JARL,6,1688172004,2,CH,Switzerland,112,REGENSBURG,DE,1524,1688194800.0,REGENSBURG,DE,Passenger,146,13.43571,48.5741,07001970,Moored,2014,,DEPAS,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.5,ACTIVE,2023-07-01 00:51:00,60,"Inland, Europe",1522,PASSAU,-,true
301205,9367841,352980872,3E3587,PARAKLITOS,7,1688199518,3,PA,Panama,111,BRAILA,RO,3707,1687874400.0,BRAILA ROMANIA,RO,Cargo,148,27.99343,45.2931,,Moored,2006,3291,ROBRA,"INLEU - Inland, Europe",3,0.0,5.3,80.6,13.6,ACTIVE,,0,"Inland, Europe",3707,BRAILA,-,false
244501,0,244710018,PB8334,HORIZON,6,1688200086,1,NL,Netherlands,97,ARNHEM,NL,1771,1681560000.0,ARNHEM VV,,Passenger,330,6.17605,51.47595,02316938,Underway using Engine,,,,"INLEU - Inland, Europe",2,8.9,1.4,79.7,9.2,ACTIVE,,0,"Inland, Europe",,,-,false
142574,0,211621310,DMBD,A ROSA FLORA,6,1688199536,2,DE,Germany,92,CONSTANTA,RO,67,,KONSTANZA,RS,Passenger,82,20.44908,44.81664,04810970,Underway using Engine,,,RSBEG,"INLEU - Inland, Europe",,0.2,1.7,86.0,11.0,ACTIVE,2023-06-30 13:25:00,78,"Inland, Europe",18862,BEOGRAD,-,true
241213,0,244690099,PD5289,SULOMARO,7,1688200278,1,NL,Netherlands,154,,,,1681797960.0,OSIJEK,,Cargo,148,9.039922,50.00975,02325484,Underway using Engine,,,,"INLEU - Inland, Europe",,5.7,2.1,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
220936,0,269057638,HE7638,VISTA RIO,6,1688200096,2,CH,Switzerland,124,KOELN,DE,1515,1688191200.0,KOELN,CH,Passenger,,7.583645,47.56852,07001831,Moored,2006,,CHBSL,"INLEU - Inland, Europe",2,0.0,1.7,110.0,11.5,ACTIVE,2023-07-01 02:29:00,212,"Inland, Europe",2291,BASEL,-,true
713076,9558763,577463000,YJWV7,EFE,8,1688196986,3,VU,Vanuatu,85,SULINA,RO,1318,1688137200.0,ROSUL,UA,Tanker,75,28.28816,45.43009,,Moored,2010,7623,UARNI,"INLEU - Inland, Europe",3,0.0,6.0,123.5,17.2,ACTIVE,2023-07-01 07:25:00,64,"Inland, Europe",17216,RENI,-,true
3060,0,269057571,HE7571,INSPIRE,6,1688171977,1,CH,Switzerland,74,BASEL,CH,2291,,BASEL,,Passenger,73,7.606447,50.36316,65000006,Underway using Engine,,,,"INLEU - Inland, Europe",,4.9,2.5,135.0,11.5,ACTIVE,2023-07-01 00:55:00,223,"Inland, Europe",,,-,true
5731694,0,244139567,PG4718,FENIKS,7,1688200311,1,NL,Netherlands,55,,,,1688238060.0,NIEUWE MAAS KM 998,,Cargo,272,5.491572,51.88934,02337785,Underway using Engine,,,,"INLEU - Inland, Europe",,9.1,2.5,110.0,11.5,ACTIVE,,0,North Sea,,,-,false
330399,0,269057408,HE7408,VIKING AEGIR,6,1688200161,2,CH,Switzerland,82,PASSAU,DE,1522,1688274000.0,PASSAU,AT,Passenger,22,14.29139,48.31105,07001957,Moored,,,ATLNZ,"INLEU - Inland, Europe",2,0.0,1.7,134.9,11.4,ACTIVE,2023-07-01 07:53:00,27,"Inland, Europe",17363,LINZ,-,true
330148,0,269057150,HE7150,RIVER EMPRESS,6,1688200218,2,CH,Switzerland,121,AMSTERDAM,NL,1766,,AMSTERDAM,DE,Passenger,188,8.450869,49.31738,07001746,Stopped,2002,,DESPE,"INLEU - Inland, Europe",,0.1,1.6,110.0,12.0,ACTIVE,2023-07-01 08:26:00,310,"Inland, Europe",25375,SPEYER,-,true
330442,4029860,269057649,HE7649,NICKOVISION,6,1688195787,1,CH,Switzerland,123,PASSAU,DE,1522,,PASSAU,,Passenger,313,17.63187,47.8023,07002093,Underway using Engine,,,,"INLEU - Inland, Europe",,7.2,1.5,135.0,11.5,ACTIVE,2023-07-01 07:53:00,203,"Inland, Europe",,,-,true
303125,0,256905000,9HFF9,RIVER ARIA,6,1688200297,1,MT,Malta,141,WIEN,AT,5012,,WIEN,,Passenger,107,6.727181,51.25611,07001740,Underway using Engine,2001,,,"INLEU - Inland, Europe",,5.9,1.5,125.5,11.4,ACTIVE,2023-06-30 22:34:00,556,"Inland, Europe",5077,,-,true
2770985,0,244620962,PD6291,ALFA MENTA,7,1688200168,2,NL,Netherlands,158,ANTWERP,BE,117,1688090400.0,ANTWERPEN,NL,Cargo,212,5.827374,51.85873,02325047,Moored,,,NLNIJ,"INLEU - Inland, Europe",2,0.0,2.0,135.0,14.2,ACTIVE,2023-07-01 08:13:00,81,North Sea,1990,NIJMEGEN,-,true
361824,9088263,352943000,H9HU,NS SPIRIT,7,1688200286,3,PA,Panama,144,,,,1685206800.0,UAISM,UA,Cargo,347,28.28792,45.41325,,Moored,1994,4256,UARNI,"INLEU - Inland, Europe",,0.0,3.2,89.6,13.2,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
362206,9195561,375736000,J8B5252,MINSTREL,7,1688118115,2,VC,St Vincent Grenadines,112,FOS SUR MER,FR,2810,,FRFOS,FR,Cargo,214,4.837103,45.70833,,Underway using Engine,2005,1820,FRLIO,"INLEU - Inland, Europe",,7.4,3.2,82.3,11.3,ACTIVE,2023-06-30 09:45:00,169,"Inland, Europe",20502,LYON,-,true
149849,0,215441000,9HA2731,TUI ISLA,6,1688186021,1,MT,Malta,124,KOELN,DE,1515,1688191200.0,KOLN,,Passenger,181,7.573735,48.05397,04809190,Underway,2011,,,"INLEU - Inland, Europe",2,7.8,1.7,134.9,11.4,ACTIVE,2023-07-01 05:04:00,427,"Inland, Europe",,,-,true
1485889,9524176,211488640,DC4482,A ROSA AQUA,6,1688200183,2,DE,Germany,102,MAINZ,DE,5088,1688184000.0,MAINZ,DE,Passenger,202,8.271439,50.00844,04807500,Moored,2009,260,DEMAI,"INLEU - Inland, Europe",2,0.1,1.8,135.0,11.4,ACTIVE,,0,"Inland, Europe",5088,MAINZ,-,false
